filename,title,tags
10.1002_cphc.201700416._cleaned.txt,The Absence of Quadrupolar Nuclei Facilitates Efficient $^{13}C$ Hyperpolarization via Reversible Exchange with Parahydrogen,"['nuclear spin hyperpolarization', 'SABRE-SHEATH', 'parahydrogen', '$^{13}C$ MRI', 'spin polarization transfer', 'quadrupolar nuclei', 'biomedical imaging']"
10.1002_cphc.201700594_cleaned.txt,Toward Hyperpolarized 19F Molecular Imaging via Reversible Exchange with Parahydrogen,"['19F NMR', 'hyperpolarization', 'parahydrogen', 'molecular imaging', 'SABRE-SHEATH', 'pH sensing', 'MRI']"
10.1002_cphc.201700750._cleaned.txt,Hyperpolarizing Water with Parahydrogen,"['hyperpolarization', 'parahydrogen', 'NMR', 'MRI', 'biomedical applications', 'catalysis', 'SABRE mechanism']"
10.1002_cphc.201800521_cleaned.txt,Non-Pairwise Interactions in Parahydrogen Experiments,"['parahydrogen', 'NMR hyperpolarization', 'water hyperpolarization', 'OneH-PHIP', 'NEPTUN mechanism', 'chemical exchange', 'asymmetric dihydride complex']"
10.1002_cphc.201800652_cleaned.txt,Metabolic Studies of Tumor Cells Using [1-13C] Pyruvate Hyperpolarized by Means of PHIP-Side Arm Hydrogenation,"['hyperpolarized pyruvate', 'PHIP-SAH method', 'metabolic kinetics', 'breast cancer cell lines', 'lactate dehydrogenase', 'NMR spectroscopy', 'glycolytic metabolism']"
10.1002_cphc.201800829_cleaned.txt,Iridium $\pmb { \alpha }$ -Carboxyimine Complexes Hyperpolarized with para-Hydrogen Exist in Nuclear Singlet States before Conversion into Iridium Carbonates,"['Iridium complexes', 'Hyperpolarization', 'Nuclear singlet states', 'para-hydrogen', 'PHIP', 'SABRE', 'NMR spectroscopy']"
10.1002_cphc.201800915_cleaned.txt,Catalyst-Substrate Effects on Biocompatible SABRE Hyperpolarization,"['SABRE hyperpolarization', 'biocompatible bolus', 'MRI contrast agents', 'cytotoxicity assessment', 'deuterated catalysts', 'nicotinamide', 'biphasic catalysis']"
10.1002_cphc.201800983_cleaned.txt,Single-Scan Diffusion-Ordered NMR Spectroscopy of SABRE-Hyperpolarized Mixtures,"['NMR spectroscopy', 'SABRE hyperpolarization', 'SPEN-DOSY', 'mixture analysis', 'diffusion coefficients', 'chemical reaction monitoring', 'parahydrogen']"
10.1002_cphc.201801098_cleaned.txt,pH Dependence of ${ { \bar { \boldsymbol { \tau } } } _ { \scriptscriptstyle 1 } }$ for $^ { 1 3 } { \mathsf { C } }$ -Labelled Small Molecules Commonly Used for Hyperpolarized Magnetic Resonance Imaging,"['hyperpolarization', 'nuclear magnetic resonance', 'spin-lattice relaxation time', 'pH dependence', '13C-labelled molecules', 'magnetic resonance imaging', 'carboxylic acids']"
10.1002_cphc.201900670_cleaned.txt,Lifetime of Parahydrogen in Aqueous Solutions and Human Blood,"['parahydrogen', 'NMR', 'PHIP', 'aqueous solutions', 'human blood', 'spin relaxation', 'hyperpolarization']"
10.1002_cphc.202000483_cleaned.txt,Nuclear Spin Hyperpolarization of $N H _ { 2 } -$ and $C H _ { 3 } .$ - Substituted Pyridine and Pyrimidine Moieties by SABRE,"['SABRE', 'nuclear spin hyperpolarization', 'N-heterocycles', 'Ir catalyst', 'coligands', 'NMR sensitivity', 'steric hindrance']"
10.1002_cphc.202000825_cleaned.txt,Reversible Hyperpolarization of Ketoisocaproate Using Sulfoxide-containing Polarization Transfer Catalysts,"['hyperpolarization', 'SABRE', 'ketoisocaproate', 'sulfoxide catalysts', 'NMR signal enhancement', 'iridium-NHC complexes', 'magnetization transfer']"
10.1002_cphc.202000957_cleaned.txt,Catalytic Hydrogenation of Trivinyl Orthoacetate,"['Parahydrogen Induced Polarization', 'Catalytic Hydrogenation', 'Trivinyl Orthoacetate', 'NMR Spectroscopy', 'Hyperpolarization', 'Chemical Reaction Mechanisms', 'Acetate']"
10.1002_cphc.202001031_cleaned.txt,Bridging the Gap,"['Parahydrogen-induced polarization', 'Heterogeneous catalysis', 'Hyperpolarized MRI', 'Catalyst-free hyperpolarization', 'Operando NMR', 'Long-lived spin states', 'Single-atom catalysts']"
10.1002_cphc.202100079_cleaned.txt,Long-Term Generation of Longitudinal Spin Order Controlled by Ammonia Ligation Enables Rapid SABRE Hyperpolarized 2D NMR,"['SABRE hyperpolarization', 'ammonia ligation', 'longitudinal spin order', '2D NMR', 'iridium catalysts', 'parahydrogen', 'spin dynamics']"
10.1002_cphc.202100109_cleaned.txt,Synthesis and 15N NMR Signal Amplification by Reversible Exchange of [15N]Dalfampridine at Microtesla Magnetic Fields,"['SABRE-SHEATH', 'hyperpolarization', '15N NMR', 'dalfampridine', 'parahydrogen', 'nuclear spin', 'magnetic resonance']"
10.1002_cphc.202100119_cleaned.txt,"Toward Continuous-Flow Hyperpolarisation of Metabolites via Heterogenous Catalysis, Side-Arm-Hydrogenation, and Membrane Dissolution of Parahydrogen","['continuous-flow hyperpolarisation', 'heterogeneous catalysis', 'side-arm hydrogenation', 'parahydrogen enhanced NMR', 'membrane dissolution', 'Rh/TiO2 catalyst', 'ALTADENA']"
10.1002_cphc.202100135_cleaned.txt,Spatially Resolved Kinetic Model of Parahydrogen Induced Polarisation (PHIP) in a Microfluidic Chip,"['Parahydrogen Induced Polarisation', 'Microfluidic Chip', 'Kinetic Model', 'NMR Spectroscopy', 'Hyperpolarisation', 'Finite Element Modelling', 'Lab-on-a-Chip']"
10.1002_cphc.202100146_cleaned.txt,Discrimination of PHIP Signals Through their Evolution in Multipulse Sequences,"['PHIP', 'NMR', 'hyperpolarization', 'multipulse sequences', 'J-coupling', 'PhD-PHIP', 'OPSY']"
10.1002_cphc.202100156_cleaned.txt,Heterogeneous 1H and $^{13}C$ Parahydrogen-Induced Polarization of Acetate and Pyruvate Esters,"['parahydrogen-induced polarization', 'hyperpolarization', 'acetate esters', 'pyruvate esters', 'heterogeneous catalysis', 'NMR spectroscopy', 'magnetic resonance imaging']"
10.1002_cphc.202100160_cleaned.txt,Hyperpolarization of cis-$^{15}N_{2}$-Azobenzene by Parahydrogen at Ultralow Magnetic Fields,"['nuclear magnetic resonance', 'hyperpolarization', 'SABRE SHEATH', 'parahydrogen', 'azobenzene', 'spin dynamics', 'ultralow magnetic fields']"
10.1002_cphc.202100165_cleaned.txt,Hyperpolarisation of Mirfentanil by SABRE in the Presence of Heroin,"['Mirfentanil', 'SABRE', 'Hyperpolarisation', 'Heroin', 'Fentanyl derivative', 'Para-hydrogen', 'NMR spectroscopy']"
10.1002_cphc.202100178_cleaned.txt,Effects of a Tridentate Pincer Ligand on Parahydrogen Induced Polarization,"['Parahydrogen Induced Polarization', 'PHIP', 'SABRE', 'cobalt-catalyzed', 'rhodium-catalyzed', 'iridium-catalyzed', 'hyperpolarization', 'pincer ligand', 'NMR spectroscopy', 'hydrogenation']"
10.1002_cphc.202100204._cleaned.txt,Density Functional Theory Study of Reaction Equilibria in Signal Amplification by Reversible Exchange,"['Density Functional Theory', 'Signal Amplification by Reversible Exchange', 'SABRE', 'Reaction Equilibria', 'Chemical Kinetics', 'Hyperpolarization', 'Ir-IMes Catalyst']"
10.1002_cphc.202100204_cleaned.txt,Density Functional Theory Study of Reaction Equilibria in Signal Amplification by Reversible Exchange,"['Density Functional Theory', 'Signal Amplification by Reversible Exchange', 'SABRE', 'Reaction Network', 'Chemical Equilibria', 'Hyperpolarization', 'Ir-IMes Catalyst']"
10.1002_cphc.202100315_cleaned.txt,15N SABRE Hyperpolarization of Metronidazole at Natural Isotope Abundance,"['SABRE', 'NMR', 'hyperpolarization', 'metronidazole', '15N polarization', 'spin relaxation', 'magnetic field dependence']"
10.1002_cphc.202100543_cleaned.txt,Coherent Evolution of Signal Amplification by Reversible Exchange in Two Alternating Fields (alt-SABRE),"['SABRE', 'alt-SABRE', 'parahydrogen', 'magnetic resonance', 'polarization transfer', 'ultralow field NMR', 'hyperpolarization']"
10.1002_cphc.202100667_cleaned.txt,A Versatile Compact Parahydrogen Membrane Reactor,"['parahydrogen induced polarization', 'SABRE', 'NMR', 'MRI', 'hyperpolarization', 'membrane reactor', 'RASER']"
10.1002_cphc.202100721_cleaned.txt,Frequency-Selective Manipulations of Spins allow Effective and Robust Transfer of Spin Order from Parahydrogen to Heteronuclei in Weakly-Coupled Spin Systems,"['spin order transfer', 'parahydrogen', 'hyperpolarization', 'NMR', 'MRI', 'weakly-coupled spin systems', 'PHIP']"
10.1002_cphc.202100839_cleaned.txt,Order-Unity $^ { 1 3 } { \mathsf C }$ Nuclear Polarization of [1-13C]Pyruvate in Seconds and the Interplay of Water and SABRE Enhancement,"['SABRE-SHEATH', 'hyperpolarization', '[1-13C]pyruvate', 'parahydrogen', 'nuclear spin order', 'DMSO', 'water modulation']"
10.1002_cphc.202200072_cleaned.txt,Mechanisms of Methylenecyclobutane Hydrogenation over Supported Metal Catalysts Studied by Parahydrogen-Induced Polarization Technique,"['methylenecyclobutane hydrogenation', 'supported metal catalysts', 'parahydrogen-induced polarization', 'reaction mechanisms', 'Rh/TiO2', 'Pt/TiO2', 'Pd/TiO2', 'NMR spectroscopy']"
10.1002_cphc.202200274_cleaned.txt,Deuteron-Decoupled Singlet NMR in Low Magnetic Fields,"['NMR', 'hyperpolarization', 'succinic acid', 'parahydrogen-induced polarization', 'low magnetic fields', 'deuterium decoupling', 'magnetic resonance imaging']"
10.1002_cphc.202200615_cleaned.txt,Metabolic Tumor Imaging with Rapidly Signal-Enhanced 1-13C-Pyruvate-d3,"['metabolic imaging', 'hyperpolarization', '13C-pyruvate', 'tumor metabolism', 'PHIP-SAH', 'MINERVA protocol', 'magnetic resonance spectroscopy']"
10.1002_cphc.202300204_cleaned.txt,The Steady-State ALTADENA RASER Generates Continuous NMR Signals,"['RASER', 'NMR', 'PHIP', 'nonlinear phenomena', 'continuous-flow', 'hyperpolarization', 'ALTADENA']"
10.1002_cphc.202400209_cleaned.txt,Branching-Chain Propagation of Parahydrogen-Derived Nuclear Spin Order on a Catalyst Surface,"['parahydrogen', 'nuclear spin order', 'catalyst surface', 'PHIP', 'heterogeneous hydrogenation', 'spin density matrix', 'Horiuti-Polanyi mechanism']"
10.1002_cphc.202400270_cleaned.txt,Implications for the Hydrogenation of Propyne and Propene with Parahydrogen due to the in situ Transformation of Rh2C to Rh0/C,"['hydrogenation', 'parahydrogen', 'rhodium carbide', 'pairwise hydrogen addition', 'heterogeneous catalysis', 'NMR spectroscopy', 'PHIP effects']"
10.1002_cphc.202401119_cleaned.txt,Heteronuclear Parahydrogen-Induced Hyperpolarization via Side Arm Hydrogenation,"['Nuclear spin hyperpolarization', 'Parahydrogen-induced polarization', 'PHIP-SAH', '13C hyperpolarization', 'Biomedical applications', 'Metabolic imaging', 'Cancer diagnostics']"
10.1002_cptc.202300151_cleaned.txt,Photo-SABRE,"['nuclear spin hyperpolarization', 'photoswitchable molecules', 'parahydrogen', 'SABRE', 'azobenzene', 'NMR spectroscopy', 'long-lived spin order']"
10.1002_cptc.202400106_cleaned.txt,Fluorescence Quenching for Determination of Catalyst Concentration in the Parahydrogen-Induced Polarization Method SABRE,"['fluorescence quenching', 'catalyst concentration', 'parahydrogen-induced polarization', 'SABRE', 'Ir-IMes complex', 'fluorescence spectroscopy', 'hyperpolarization']"
10.1002_ejic.200300119_cleaned.txt,The Study of Inorganic Systems by NMR Spectroscopy in Conjunction with Parahydrogen-Induced Polarisation,"['NMR spectroscopy', 'Parahydrogen', 'Iridium', 'Rhodium', 'Ruthenium', 'Transition metal clusters', 'Catalytic applications']"
10.1002_ejic.200400455_cleaned.txt,A Parahydrogen Study of Catalytic Hydrogenation by DiphosphaneSubstituted Triruthenium Clusters,"['Homogeneous catalysis', 'Cluster compounds', 'NMR spectroscopy', 'Parahydrogen', 'Ruthenium', 'Diphosphane ligands', 'Catalytic hydrogenation']"
10.1002_ejic.200800356_cleaned.txt,The Detection of PHIP Effects Allows New Insights into the Mechanism of Olefin Isomerisation during Catalytic Hydrogenation,"['PHIP', 'olefin isomerisation', 'catalytic hydrogenation', 'parahydrogen', 'NMR spectroscopy', 'Rh-complex', 'σ-bonded intermediate']"
10.1002_ejic.202100489_cleaned.txt,Nickel(II) Dihydrogen and Hydride Complexes as the Intermediates of H2 Heterolytic Splitting by Nickel Diazadiphosphacyclooctane Complexes,"['Nickel(II) complexes', 'Dihydrogen splitting', 'Heterolytic cleavage', 'Diazadiphosphacyclooctane ligands', 'NMR spectroscopy', 'Parahydrogen', 'Hydride complexes']"
10.1002_ejic.202100991_cleaned.txt,Contrasting Photochemical and Thermal Catalysis by Ruthenium Arsine Complexes Revealed by Parahydrogen Enhanced NMR Spectroscopy,"['ruthenium arsine complexes', 'photochemical catalysis', 'thermal catalysis', 'parahydrogen enhanced NMR spectroscopy', 'alkyne hydrogenation', 'DFT calculations', 'reaction intermediates']"
10.1002_ejic.202400397_cleaned.txt,Trapping Highly Reactive Metal(H)2(η2-H2) Species to Form Trihydride Complexes and Clusters,"['metal dihydride dihydrogen', 'trihydride complexes', 'iridium polyhydrides', 'hydrogenation', 'SABRE', 'NMR spectroscopy', 'X-ray diffraction']"
10.1002_ijch.201700030_cleaned.txt,ParaHydrogen Hyperpolarized Substrates for Molecular Imaging Studies,"['Parahydrogen induced polarization', 'MRI', 'hyperpolarization', 'molecular imaging', 'metabolism', 'pyruvate', 'biomedical research']"
10.1002_jlcr.3082_cleaned.txt,Synthetic approach for unsaturated precursors for parahydrogen induced polarization of choline and its analogs,"['parahydrogen-induced polarization', 'choline analogs', 'hyperpolarization', 'contrast agents', 'NMR', 'MRI', 'isotope labeling']"
10.1002_jlcr.3699_cleaned.txt,A versatile synthetic route to the preparation of $\mathbf { ^ { 1 5 } N }$ heterocycles,"['15N labeling', 'pyridine', 'Zincke reaction', 'hyperpolarization', 'SABRE', 'MRI', 'contrast agents']"
10.1002_mrc.1540_cleaned.txt,Generation and interrogation of a pure nuclear spin state by parahydrogen-enhanced NMR spectroscopy,"['NMR spectroscopy', 'parahydrogen', 'quantum computation', 'spin state', 'photochemistry', 'laser excitation', 'chemical reaction']"
10.1002_mrc.2234_cleaned.txt,Parahydrogen induced polarization of barbituric acid derivatives,"['NMR', '1H-NMR', 'PHIP-NMR', 'homogeneous catalysis', 'barbituric acid', 'signal averaging', 'hyperpolarization', 'PASADENA', 'ALTADENA', 'spin-lattice relaxation']"
10.1002_mrc.2342_cleaned.txt,Detection of platinum dihydride bisphosphine complexes and studies of their reactivity through para-hydrogen-enhanced NMR methods,"['platinum dihydride', 'bisphosphine complexes', 'para-hydrogen-enhanced NMR', 'PHIP-NMR', 'hydrosilylation', 'NMR spectroscopy', 'dihydride intermediates']"
10.1002_mrc.2839_cleaned.txt,"Synthesis and testing of a p-H2 hyperpolarized 13C probe based on the pyrazolo[1,5-a] pyrimidineacetamide DPA-713, an MRI vector to target the peripheral benzodiazepine receptors","['hyperpolarized 13C probe', 'DPA-713', 'peripheral benzodiazepine receptors', 'TSPO', 'MRI', 'Para-Hydrogen-Induced Polarization', 'NMR']"
10.1002_mrc.3832_cleaned.txt,Para-hydrogen induced polarization of Si-29 NMR resonances as a potentially useful tool for analytical applications,"['Si-29 NMR', 'para-hydrogen', 'hyperpolarization', 'analytical methods', 'NMR spectroscopy', 'signal enhancement', 'steroids']"
10.1002_mrc.4073_cleaned.txt,Probing signal amplification by reversible exchange using an NMR flow system,"['NMR', 'parahydrogen', 'SABRE', 'hyperpolarization', 'nicotinamide', 'polarization transfer', 'spin order']"
10.1002_mrc.4280_cleaned.txt,Developments and advances concerning the hyperpolarisation technique SABRE,"['SABRE', 'hyperpolarisation', 'NMR', 'MRI', 'parahydrogen', 'contrast agents', 'catalyst design']"
10.1002_mrc.4496_cleaned.txt,Perspectives on hyperpolarised solution-state magnetic resonance in chemistry,"['hyperpolarisation', 'solution-state NMR', 'dissolution dynamic nuclear polarisation', 'signal amplification by reversible exchange', 'small molecules', 'chemical applications', 'NMR spectroscopy']"
10.1002_mrc.4607_cleaned.txt,Harnessing polarisation transfer to indazole and imidazole through signal amplification by reversible exchange to improve their NMR detectability,"['SABRE', 'indazole', 'imidazole', 'iridium catalyst', 'NMR', 'hyperpolarisation', 'acetonitrile']"
10.1002_mrc.4687_cleaned.txt,A simple hand held magnet array for efficient and reproducible SABRE hyperpolarisation using manual sample shaking,"['SABRE hyperpolarisation', 'hand held magnet array', 'Halbach design', 'benchtop NMR', 'polarisation transfer field', 'nuclear magnetic resonance', 'parahydrogen']"
10.1002_mrc.4691_cleaned.txt,Unsaturated cryptophanes,"['cryptophanes', 'xenon NMR', 'PHIP', 'hyperpolarisation', 'biosensors', 'hydrogenation', 'NMR probes']"
10.1002_mrc.4692_cleaned.txt,Trace analysis in water alcohol mixtures by continuous p $\mathbf { { H } } _ { 2 }$ hyperpolarization at high magnetic field,"['hyperpolarization', 'NMR', 'para hydrogen', 'PHIP', 'SABRE', 'whisky', 'pyrazines', 'pyridines']"
10.1002_mrc.4694_cleaned.txt,Complete magnetic field dependence of SABRE derived polarization,"['SABRE', 'hyperpolarization', 'magnetic field dependence', 'NMR', 'parahydrogen', 'heteronuclear polarization', 'level anticrossings']"
10.1002_mrc.4703_cleaned.txt,Using $^2\mathbf{H}$ labelling to improve the NMR detectability of pyridine and its derivatives by SABRE,"['NMR', 'hyperpolarization', 'SABRE', 'pyridine', 'deuterium labelling', 'relaxation times', 'isotopologues']"
10.1002_mrc.4725_cleaned.txt,Fundamentals and Applications of NMR Hyperpolarization Techniques,"['NMR hyperpolarization', 'dynamic nuclear polarization', 'optical pumping', 'optical nuclear polarization', 'chemically induced dynamic nuclear polarization', 'parahydrogen induced polarization', 'polarization transfer']"
10.1002_mrc.4756_cleaned.txt,Detecting low concentrations of unsaturated C C bonds by parahydrogen induced polarization using an efficient home built parahydrogen generator,"['parahydrogen', 'hyperpolarization', 'NMR spectroscopy', 'unsaturated C C bonds', 'home built generator', 'cryogenic storage', 'hydrogenation']"
10.1002_mrc.4791_cleaned.txt,Monitoring of hydrogenation by benchtop NMR with parahydrogen induced polarization,"['benchtop NMR', 'parahydrogen induced polarization', 'hydrogenation', ""Wilkinson's catalyst"", 'reaction monitoring', 'hyperpolarization', 'ALTADENA']"
10.1002_mrc.4999_cleaned.txt,Benchtop NMR analysis of piperazine-based drugs hyperpolarised by SABRE,"['SABRE', 'piperazine-based drugs', 'NMR', 'hyperpolarisation', 'forensic analysis', '4-PMP', 'triethylamine']"
10.1002_mrc.5144_cleaned.txt,15N hyperpolarisation of the antiprotozoal drug ornidazole by Signal Amplification By Reversible Exchange in aqueous medium,"['15N hyperpolarisation', 'Signal Amplification By Reversible Exchange', 'ornidazole', 'nuclear magnetic resonance', 'para-hydrogen', 'heteronuclear spins', 'aqueous medium']"
10.1002_mrc.5152_cleaned.txt,Steric and electronic effects on the ${ f 	au } ^ { \mathbf { 1 } } { f { H } }$ hyperpolarisation of substituted pyridazines by signal amplification by reversible exchange,"['hyperpolarisation', 'NMR', 'parahydrogen', 'SABRE', 'pyridazine', 'steric effects', 'electronic effects']"
10.1002_mrc.5161_cleaned.txt,Towards large-scale steady-state enhanced nuclear magnetization with in situ detection,"['SABRE', 'hyperpolarization', 'in situ detection', 'parahydrogen', 'zero-field NMR', 'nuclear magnetic resonance', 'catalyst synthesis']"
10.1002_mrc.5184_cleaned.txt,Simultaneous $\mathbf { ^ { 1 5 } N }$ polarization of several biocompatible substrates in ethanol–water mixtures by signal amplification by reversible exchange (SABRE) method,"['SABRE', 'nuclear magnetic resonance', 'biocompatible substrates', 'parahydrogen', 'polarization transfer', 'ethanol-water mixtures', 'ultralow field']"
10.1002_mrc.5187_cleaned.txt,Hyperpolarization of common antifungal agents with SABRE,"['SABRE', 'hyperpolarization', 'antifungal drugs', 'NMR', 'MRI', 'parahydrogen', 'contrast agents']"
10.1002_mrc.5206_cleaned.txt,SABRE-enhanced real-time pure shift NMR spectroscopy,"['pure shift NMR', 'SABRE hyperpolarization', 'parahydrogen', 'NMR spectroscopy', 'signal enhancement', 'pyridine', 'real-time Zangger-Sterk']"
10.1002_mrc.5402_cleaned.txt,Molecular precursors to produce para-hydrogen enhanced metabolites at any field,"['hyperpolarization', 'metabolites', 'NMR', 'para-hydrogen', 'pyruvate', 'PHIP-SAH', 'signal enhancement']"
10.1002_mrc.5510_cleaned.txt,Hyphenation of 2D NMR With Hydrogenative PHIP,"['2D NMR', 'Parahydrogen induced polarisation', 'PHIP', 'TOCSY', 'hyperpolarisation', 'isotropic mixing', 'PASADENA']"
10.1002_mrc.973_cleaned.txt,13C PHIP NMR spectra and polarization transfer during the homogeneous hydrogenation of alkynes with parahydrogen,"['NMR', 'PHIP NMR', '13C NMR', 'homogeneous catalysis', 'hydrogenation', 'polarization transfer', 'organometallic complexes']"
10.1002_mrm.1152_cleaned.txt,Parahydrogen-Induced Polarization in Imaging,"['parahydrogen-induced polarization', '13C angiography', 'hyperpolarized carbon', 'magnetic resonance imaging', 'field cycling method', 'spin order', 'NMR spectroscopy']"
10.1002_mrm.24544._cleaned.txt,Dephosphorylation and biodistribution of 1-13C-phospholactate in vivo,"['NMR', 'hyperpolarization', 'contrast agent', 'phospholactate', 'parahydrogen', 'molecular imaging', 'metabolic conversion']"
10.1002_mrm.29166_cleaned.txt,SABRE hyperpolarized anticancer agents for use in ${ f 	au } ^ { 1 } { f { ar { H } } }$ MRI,"['hyperpolarization', 'SABRE', 'thienopyridazines', 'MRI', 'cancer', 'NMR', 'drug tracking']"
10.1002_nbm.1717_cleaned.txt,Parahydrogen‐induced polarization (PHIP) hyperpolarized MR receptor imaging in vivo,"['hyperpolarized MR', '13C imaging', 'atheroma', 'receptor imaging', 'PHIP', 'TFPP', 'lipid bilayer']"
10.1002_nbm.1757_cleaned.txt,A simple and low-cost device for generating hyperpolarized contrast agents using parahydrogen,"['hyperpolarization', 'parahydrogen', 'heteronuclear MRI', 'contrast agents', 'spin-order transfer', 'NMR techniques', 'medical imaging']"
10.1002_nbm.2827_cleaned.txt,"A continuous-flow, high-throughput, high-pressure parahydrogen converter for hyperpolarization in a clinical setting","['parahydrogen', 'hyperpolarization', 'continuous-flow', 'high-pressure', 'clinical setting', 'MRI', 'SABRE', 'PASADENA']"
10.1002_nbm.2873_cleaned.txt,NMR of hyperpolarised probes,"['hyperpolarisation', 'NMR', 'molecular imaging', 'DNP', 'PHIP', 'SEOP', 'metabolic imaging']"
10.1002_nbm.3123_cleaned.txt,Parahydrogen-induced polarization of carboxylic acids,"['parahydrogen-induced polarization', 'valproic acid', 'hyperpolarization', 'MRI', 'NMR', 'metabolic sensors', 'neurological disorders']"
10.1002_open.201700166_cleaned.txt,Extending the Scope of $^{19}F$ Hyperpolarization through Signal Amplification by Reversible Exchange in MRI and NMR Spectroscopy,"['SABRE', 'Hyperpolarization', 'MRI contrast agents', 'NMR spectroscopy', 'Fluorinated ligands', 'Signal enhancement', 'Medical imaging']"
10.1002_open.201800024_cleaned.txt,Pulsed Magnetic Resonance to Signal-Enhance Metabolites within Seconds by utilizing para-Hydrogen,"['nuclear magnetic resonance', 'hyperpolarization', 'metabolites', 'para-hydrogen', 'spin order transfer', 'metabolic pathways', 'medical diagnostics']"
10.1002_open.201800086_cleaned.txt,Over $50 \%$ $\boldsymbol { ^ 1 \mathsf { H } }$ and $^ { 1 3 } { \mathsf C }$ Polarization for Generating Hyperpolarized Metabolites—A para-Hydrogen Approach,"['para-Hydrogen-induced polarization', 'hyperpolarized metabolites', 'NMR spectroscopy', 'PHIP-SAH approach', 'ethyl acetate', 'ethanol', 'acetate']"
10.1002_open.201800294_cleaned.txt,Monitoring Hydrogenation Reactions using Benchtop 2D NMR with Extraordinary Sensitivity and Spectral Resolution,"['benchtop NMR', 'hydrogenation reactions', 'parahydrogen-induced polarization', 'time-resolved non-uniform sampling', 'NMR signal enhancement', 'low-field NMR', 'chemical reaction monitoring']"
10.1002_open.201900139_cleaned.txt,SAMBADENA Hyperpolarization of $^{13}C$-Succinate in an MRI,"['hyperpolarization', 'MRI', '$^{13}C$-succinate', 'singlet-triplet mixing', 'SAMBADENA', 'spin order transfer', 'biomolecule']"
10.1002_open.201900273_cleaned.txt,Hyperpolarization of Pyridyl Fentalogues by Signal Amplification By Reversible Exchange (SABRE),"['SABRE', 'hyperpolarization', 'fentalogues', 'NMR', 'forensic analysis', 'pyridyl derivatives', 'iridium catalyst']"
10.1002_slct.201600761_cleaned.txt,NMR Signal Amplification by Reversible Exchange of Sulfur-Heterocyclic Compounds Found In Petroleum,"['NMR hyperpolarization', 'SABRE', 'sulfur-heterocycles', 'petroleum refining', 'low-field NMR', 'parahydrogen', 'structural analysis']"
10.1002_slct.201700718_cleaned.txt,Robust Imidazole- $^ { 1 5 } { \bf N } _ { 2 }$ Synthesis for High-Resolution Low-Field (0.05 T) $\sqrt [ 1 5 ] { N }$ Hyperpolarized NMR Spectroscopy,"['NMR hyperpolarization', 'SABRE-SHEATH', 'imidazole-15N2', 'pH sensor', 'low-field NMR', '15N enrichment', 'ultra-low-field spectroscopy']"
10.1002_wnan.1879_cleaned.txt,Nanomaterials for hyperpolarized nuclear magnetic resonance and magnetic resonance imaging,"['nanomaterials', 'hyperpolarization', 'magnetic resonance imaging', 'nuclear magnetic resonance', 'contrast agents', 'nanodiamonds', 'HyperCEST']"
10.1007_978-3-662-09441-9._cleaned.txt,Ultralong Spin-Coherence Times for Rubidium Atoms in Solid Parahydrogen via Dynamical Decoupling,"['spin coherence', 'rubidium atoms', 'parahydrogen matrix', 'quantum sensing', 'dynamical decoupling', 'Hahn spin echo', 'Carr-Purcell sequence']"
10.1007_s00723-010-0161-9_cleaned.txt,An Apparatus for Production of Isotopically and Spin-Enriched Hydrogen for Induced Polarization Studies,"['hydrogen production', 'parahydrogen-induced polarization', 'nuclear magnetic resonance', 'spin conversion', 'hyperpolarization', 'isotopic enrichment', 'PHIP apparatus']"
10.1007_s00723-011-0255-z_cleaned.txt,Parahydrogen-Induced Polarization in Heterogeneous Hydrogenations over Silica-Immobilized Rh Complexes,"['parahydrogen-induced polarization', 'heterogeneous catalysis', 'silica-immobilized Rh complexes', 'hydrogenation', 'PASADENA effect', 'stereoselectivity', 'catalyst deactivation']"
10.1007_s00723-012-0395-9_cleaned.txt,NMR Studies of the Reaction Path of the o-H2/p-H2 Spin Conversion Catalyzed by Vaska’s Complex in the Solid State,"['NMR spectroscopy', 'Vaska’s complex', 'spin conversion', 'dihydrogen', 'para-hydrogen-induced polarization', 'isotope scrambling', 'solid-state catalysis']"
10.1007_s00723-014-0586-7_cleaned.txt,Evaluation of Activation Energies for Pairwise and Non-Pairwise Hydrogen Addition to Propyne Over Pd/Aluminosilicate Fiberglass Catalyst by Parahydrogen-Induced Polarization (PHIP),"['hydrogenation', 'parahydrogen-induced polarization', 'Pd/aluminosilicate fiberglass catalyst', 'activation energy', 'propyne', 'NMR', 'heterogeneous catalysis']"
10.1007_s00723-016-0771-y_cleaned.txt,Analysis of the SABRE (Signal Amplification by Reversible Exchange) Effect at High Magnetic Fields,"['SABRE', 'high magnetic fields', 'spin order transfer', 'parahydrogen', 'NMR enhancement', 'cross-relaxation', 'hetero-nuclei polarization']"
10.1007_s00723-019-01115-x_cleaned.txt,Substituent Influences on the NMR Signal Amplification of Ir Complexes with Heterocyclic Carbene Ligands,"['NMR signal amplification', 'Ir complexes', 'heterocyclic carbene ligands', 'SABRE', 'hyperpolarization', 'asymmetric NHC ligands', 'pyridine']"
10.1007_s00723-021-01348-9_cleaned.txt,Chemically Induced Spin Hyperpolarization,"['CIDNP', 'spin hyperpolarization', 'nuclear magnetic resonance', 'radical pair mechanism', 'spin coherences', 'polarization transfer', 'level anti-crossings']"
